Date,Open,High,Low,Close,Volume
9/20/2012,393.05,393.42,385.9,389.28,58636999
9/19/2012,391.05,396.17,390.89,394.55,44837077
9/18/2012,403.48,405.05,392.98,394.51,41835170
9/17/2012,400.55,405.27,400.07,401.75,38885672
9/14/2012,398.13,400.09,395.14,398.87,46498100
9/13/2012,388.55,391.36,387.68,391.36,37260010
9/12/2012,387.03,390.3,387.03,388.35,32622540
9/11/2012,383.87,388.02,383.87,386.62,35753800
9/10/2012,395.72,396.27,386.19,388.88,48786849
9/7/2012,395.25,397.51,392.56,397.51,33467076
9/6/2012,396.41,398.77,393.41,393.41,33446721
9/5/2012,402.56,404.87,396.31,398.92,45705185
9/4/2012,397.37,403.25,397.37,402.08,29642156
8/31/2012,396.88,398.19,394.29,396.02,33353341
8/30/2012,394.9,399.44,393.37,397.25,39043722
8/29/2012,389.85,394.04,389.85,393.06,41597563
8/28/2012,381.06,386.05,379.61,385.78,41225681
8/27/2012,395.37,395.61,385.05,386.19,42325880
8/24/2012,379.45,402.22,378.17,399.72,94636397
8/23/2012,400.03,400.07,391.54,392.82,38827201
8/22/2012,404.22,413.42,404.17,410.23,74161947
8/21/2012,430.79,430.79,416.23,416.84,70056259
8/20/2012,435.33,437.61,434.92,437.28,41498652
8/17/2012,430.83,434.72,430.83,433.45,37819893
8/16/2012,430.77,433.63,429.43,430.83,26763034
8/15/2012,429.96,432.44,429.96,430.77,39644459
8/14/2012,425.79,430.89,425.79,429.47,50531435
8/13/2012,423.79,426.38,423.44,426.17,29837538
8/10/2012,427.49,427.93,425.06,425.56,37447362
8/9/2012,424.43,428.21,424.43,426.98,43063654
8/8/2012,422.74,424.52,421.31,423.57,23794500
8/7/2012,423.72,425.46,422.44,422.5,33156490
8/6/2012,419.29,423.77,419.29,423.16,44569048
8/3/2012,417.63,419.26,417.09,418.21,24176229
8/2/2012,414.23,417.96,414.23,416.1,21895724
8/1/2012,413.73,413.99,410.54,412.55,27615532
7/31/2012,415.7,416.57,414.19,414.48,25401170
7/30/2012,410.57,415.31,410.08,415,26691283
7/27/2012,416.43,417.68,412.47,413.16,38346555
7/26/2012,413.78,416.63,412.89,414.8,30778898
7/25/2012,412.94,415.71,412.56,412.91,43521377
7/24/2012,420.19,420.62,414.6,415.63,44844207
7/23/2012,423.31,426.13,421.42,421.99,50657780
7/20/2012,432.1,432.46,424.47,424.47,72949368
7/19/2012,417.77,428.38,417.77,428.38,84896960
7/18/2012,418.19,419.91,416.1,418.83,49397749
7/17/2012,411.72,418.5,411.72,417.55,48140197
7/16/2012,417.54,418.78,413.28,413.98,41737606
7/13/2012,409.85,416.98,409.85,416.98,55745616
7/12/2012,406.5,409.7,406.18,408.72,43563798
7/11/2012,405.29,408.21,405.07,407.28,22765363
7/10/2012,406.4,409.86,405.39,405.39,28740800
7/9/2012,413.59,414.39,407.51,408.12,31965102
7/6/2012,414.01,417.97,413.53,415.44,43324518
7/5/2012,410.85,413.83,408.43,413.83,31520900
7/4/2012,413.41,416.03,410.73,410.73,27634020
7/3/2012,416.47,417.21,411.86,413.09,43271360
7/2/2012,421.94,424.95,418.18,419.3,38608886
6/29/2012,420.76,422.37,418.49,422.37,55759822
6/28/2012,418.04,418.78,415.34,418.16,42933371
6/27/2012,419.78,422.17,418,418.04,43901384
6/26/2012,421.17,421.76,417.92,419.19,50514821
6/25/2012,426.54,429.81,422.95,424.12,62794295
6/22/2012,429.95,430.19,426.5,427.17,51728936
6/21/2012,432.27,433.49,430.83,431.14,43837720
6/20/2012,431.8,434.16,429.2,432.89,34003814
6/19/2012,434.04,435.11,430.23,431.08,68586306
6/18/2012,436.89,439.29,433.75,435.59,59245982
6/15/2012,425.62,433.09,425.62,433.09,72645580
6/14/2012,425.74,428.59,424.05,425.28,46932246
6/13/2012,429.73,429.73,424.86,427.61,84088945
6/12/2012,432.89,432.89,428.04,428.16,57126215
6/11/2012,432.15,435.86,430.28,432.5,68125729
6/8/2012,439.02,441.46,432.9,432.9,82628059
6/7/2012,431.14,436.68,428.61,434.41,71298310
6/6/2012,421.09,427.17,420.81,426.39,91501385
6/5/2012,413.96,421.02,413.58,421.02,101793152
6/4/2012,426.91,427.58,416.65,416.65,143321120
6/1/2012,430.75,432.27,427.98,428.8,72176350
5/31/2012,431.84,433.94,428.52,429.2,48180040
5/30/2012,433.29,437.31,432.39,435.34,49048622
5/29/2012,431.75,432.91,429.11,431.44,47681643
5/28/2012,443.24,443.24,433.42,435.48,66810108
5/25/2012,432.62,438.42,431.01,437.38,77818650
5/24/2012,431.39,435.59,425.65,426.92,58040455
5/23/2012,443.6,446.2,436.75,436.75,66021593
5/22/2012,451.32,453.7,446.84,447.94,84439305
5/21/2012,438.53,448.19,437.72,448.02,77327006
5/18/2012,439.69,440.24,430.29,434.95,80358920
5/17/2012,449.77,453.72,442.58,442.58,77745295
5/16/2012,455.75,458.57,446.38,449.91,86461320
5/15/2012,462.97,467.63,455.47,455.65,97215709
5/14/2012,477.73,483.15,469.69,469.69,110422434
5/11/2012,487.68,488.13,479.87,480.1,114296513
5/10/2012,490.03,491.35,482.68,486.07,134652140
5/9/2012,488.19,490.49,485.33,487.62,113924382
5/8/2012,488.6,492.44,486.25,488.07,133178962
5/7/2012,481.95,486.31,481.05,486.31,100551870
5/4/2012,470.53,477.72,470.53,476.32,108083363
5/3/2012,470.54,473.07,465,468.8,103899401
5/2/2012,476.02,478.44,471.07,472.46,118284170
4/27/2012,473.43,475.22,470.43,473.77,86178662
4/26/2012,472.82,475.44,470.21,470.21,96326391
4/25/2012,471.39,473.22,468.89,472.87,88089682
4/24/2012,465.67,466.23,460.6,465.65,88339049
4/23/2012,466.8,469.2,464.61,465.17,66379665
4/20/2012,467.08,470.5,462.91,465.72,106580818
4/19/2012,470.81,473.31,465.29,467.08,144509643
4/18/2012,475.1,478.87,471.36,472.16,143502950
4/17/2012,471.54,474.92,467.58,472.84,118094161
4/16/2012,465.06,470.73,461.76,468.26,89698348
4/13/2012,467.48,468.38,462.52,462.52,122016416
4/12/2012,462.22,468.14,460.79,465.26,106536575
4/11/2012,457.56,458.74,452.69,458.74,99438458
4/10/2012,451.01,455.86,448.91,450.85,87739328
4/9/2012,450.55,452.06,448.17,450.73,66301117
4/6/2012,447.08,450.23,445.87,447.44,91169740
4/5/2012,439,445.8,436.67,444.93,61593744
4/4/2012,446.02,447.02,439.27,439.77,50711580
4/3/2012,440.95,446.14,440.23,445.77,59845859
3/30/2012,442.57,443.74,437.62,441.03,67123170
3/29/2012,449.01,449.01,439.47,439.63,74524400
3/28/2012,443.2,447.14,437.05,446.32,82025950
3/27/2012,457.55,457.55,445.92,445.92,120880010
3/26/2012,458.21,459.26,451.46,459.26,93971126
3/23/2012,448.93,455.16,448.85,454.1,88124423
3/22/2012,442.77,448.92,442.44,445.67,81608321
3/21/2012,443.43,450.25,443.13,445.77,98380780
3/20/2012,435.2,441.73,435.2,440.29,62752552
3/19/2012,435.82,440.92,433.6,438.07,58556284
3/16/2012,449.66,450.32,438.52,438.52,113650181
3/15/2012,433.47,442.55,430.39,441.85,105701977
3/14/2012,435.73,437.23,429.22,433.86,64087884
3/13/2012,429.73,433.66,427.76,429.39,62956770
3/12/2012,429.83,432.61,423.43,428.02,74782927
3/9/2012,429.2,435.27,424.43,432.11,78988160
3/8/2012,436.44,443.5,431.66,431.66,90581366
3/7/2012,442.74,444.25,433.69,444.02,101251720
3/6/2012,465.63,468.15,444.99,445,154491422
3/5/2012,448.66,459.8,448.66,457.21,103336384
3/2/2012,432.32,439.6,431.79,439.6,81704230
3/1/2012,426.48,427.95,422.65,427.95,89534788
2/29/2012,420.02,423.64,418.01,423.64,125979180
2/28/2012,429.26,431.11,421.65,422.22,121715838
2/27/2012,426.03,430.75,425.66,428.41,65366160
2/24/2012,427.1,429.42,423.43,423.43,78557366
2/23/2012,419.49,423.89,416.45,423.89,67368426
2/22/2012,410.63,418.41,410.63,418.41,54898242
2/21/2012,421.81,422.19,410.32,410.91,59089707
2/20/2012,409.83,414.5,408.98,413.98,48955012
2/17/2012,397.98,403.3,397.98,403.3,40788440
2/16/2012,395.2,398.44,393.66,396.51,34856748
2/15/2012,398.61,400.66,394.38,397.41,45757977
2/14/2012,391.08,400.26,391.08,400.26,36461027
2/13/2012,402.37,402.37,395.54,395.54,34549820
2/10/2012,410.11,410.11,403.49,405.02,49901500
2/9/2012,412.98,414.6,409.18,411.39,51507627
2/8/2012,403.74,409.74,401.51,409.53,44601107
2/7/2012,400.43,402.5,396.02,401.08,37020784
2/6/2012,402.36,402.38,394.91,399.73,32924890
2/3/2012,408.95,411.38,401.74,401.74,68550146
2/2/2012,393.89,401.61,393.82,401.61,43990257
2/1/2012,388.7,390.67,383.05,390.67,39219965
1/31/2012,390.43,393.92,387.97,387.97,39042210
1/30/2012,375.1,384.94,373.1,384.94,21572300
1/20/2012,378.07,378.07,373,373,29579699
1/19/2012,363.15,373.43,363.04,373.43,23015344
1/18/2012,360.81,363.3,360.47,362.66,18117970
1/17/2012,357.52,363.5,357.1,358.86,23728969
1/16/2012,356.77,360.29,355.97,357.87,29376310
1/13/2012,349.31,354.33,349.31,354.33,22040780
1/12/2012,347.78,349.44,347.22,348.11,24422406
1/11/2012,347.98,349.45,346.71,347.43,29074759
1/10/2012,336.84,345.25,336.84,344.68,36556970
1/9/2012,334.93,339.32,332.28,339.32,171189781
1/6/2012,340.19,340.19,336.49,336.73,29081989
1/5/2012,346.42,347.13,340.94,340.94,20628970
1/4/2012,349.22,349.92,348.24,348.84,25446085
1/3/2012,351.37,354.02,349.31,350,20636707
12/30/2011,351.83,352.46,348.3,351.55,56176288
12/29/2011,349.06,350.51,347.39,350.51,48341526
12/28/2011,347.59,351.34,347.17,350.66,57724240
12/27/2011,348.42,348.83,346.48,347.8,57454653
12/26/2011,356.15,356.15,349.7,352.68,42840598
12/23/2011,352.48,356.97,352.21,356.21,29083282
12/22/2011,366.68,366.78,359.12,360.37,46127420
12/21/2011,368,369.48,366.96,367.72,47250439
12/20/2011,365.5,369.09,363.22,365.67,46463261
12/19/2011,365.71,367.95,364.73,367.4,37316924
12/16/2011,364.37,369.65,363.8,366.03,65299748
12/15/2011,364.14,365.09,360.16,364.48,40487780
12/14/2011,371.75,374.42,366.64,367.55,58152571
12/13/2011,374.11,377.17,371.75,371.75,34639690
12/12/2011,376.97,378.82,373.89,375.3,37716548
12/9/2011,381.28,382.13,375.67,377.16,31760500
12/8/2011,387.02,388.35,381.63,381.63,41697924
12/7/2011,389.15,389.69,386.71,387.21,30864012
12/6/2011,393.92,396.29,390.2,390.2,37927330
12/5/2011,385.82,391.71,385.82,391.19,34956209
12/2/2011,380.92,383.88,380.36,383.88,25131095
12/1/2011,380.47,382.87,377.03,380.1,21226047
11/30/2011,381.88,382.62,378.78,380.69,26233860
11/29/2011,385.78,386.55,382.9,382.9,34796173
11/28/2011,386.04,388.98,383.05,383.31,32647512
11/25/2011,381.78,383.74,379.38,383.35,27351140
11/24/2011,387.26,389.29,381.78,381.78,29218832
11/23/2011,385.15,388.57,384.84,388.57,33117808
11/22/2011,377.46,382.62,375.93,381.76,32278855
11/21/2011,380.4,382.71,377.92,379.14,21206979
11/18/2011,383.14,383.45,377.46,379.62,34394680
11/17/2011,390.91,392.23,385.86,385.86,33911870
11/16/2011,389.25,392.98,388.51,390.89,33191610
11/15/2011,391.63,393.46,386.47,387.87,37104623
11/14/2011,397.52,397.7,389.04,391.74,37097067
11/11/2011,399.67,403.4,396.3,396.3,37282596
11/10/2011,402.47,402.47,399.29,401.03,25317866
11/9/2011,409.19,410.21,404.18,405.19,24295778
11/8/2011,408.36,409.76,405.17,408.6,29831740
11/7/2011,409.78,413.94,408.66,410.52,35027503
11/4/2011,411.22,412.79,410.37,410.57,34030806
11/3/2011,408.18,410.48,405.72,408.44,27773402
11/2/2011,410.02,412.06,407.07,407.79,31594180
11/1/2011,418.77,419.16,412.6,413.82,44885400
10/31/2011,426.89,428.86,420.81,420.81,37892750
10/28/2011,418.83,422.45,415.52,422.07,41367331
10/27/2011,414.63,415.59,412.79,414.75,21818189
10/26/2011,410.42,413.66,410.35,412.1,25283564
10/25/2011,416.06,417.07,409.38,409.38,22397007
10/24/2011,415.9,418.34,414.46,414.46,21457073
10/21/2011,405.44,411.79,405.44,411.03,32625150
10/20/2011,402.86,404.85,401.62,403.73,18608080
10/19/2011,404.32,407.02,399.08,401.15,24269890
10/18/2011,407.44,408.11,404.32,404.32,24437588
10/17/2011,415.52,415.52,410.33,410.84,26204595
10/14/2011,413.12,415.62,413.09,414.49,21814230
10/13/2011,411.17,413.71,407.61,412.59,29053211
10/12/2011,414.41,415.37,409.3,410.91,35239363
10/11/2011,421,421.29,417.35,417.73,28782623
10/10/2011,416.77,421.52,415.73,419.66,22777320
10/7/2011,423.46,423.74,417.96,417.96,32474740
10/6/2011,417.94,423.08,417.94,421.32,39423054
10/5/2011,420.74,422.71,415.85,417.21,37964860
10/4/2011,417.46,420.46,415.35,418.18,28427163
10/3/2011,426.43,428.28,422.12,422.12,29519950
9/30/2011,426.13,433.09,424.64,427.6,34375279
9/29/2011,431.8,433.38,425.02,428.08,78186730
9/28/2011,441.53,442.53,433.97,433.97,37569750
9/27/2011,434.02,440.95,431.86,437.47,40128906
9/26/2011,436.63,444.4,431.78,434.43,35322513
9/23/2011,439.61,442.14,438.58,440.3,42845438
9/22/2011,443.3,449.3,441.67,449.26,46856350
9/21/2011,451.99,454.48,446.65,447.57,43954279
9/20/2011,459.32,459.32,454.17,454.37,46150975
9/19/2011,450.21,461.68,449.5,461.68,46598150
9/16/2011,470.87,473.56,457.11,457.11,59038144
9/15/2011,462.72,470.9,461.31,470.67,70567160
9/14/2011,469.33,475.45,466.99,466.99,81368254
9/13/2011,469.5,471.07,466.69,469.4,68369271
9/12/2011,461.14,465.41,460.49,462.93,52172680
9/9/2011,452.94,460.17,452.33,459.92,47274800
9/8/2011,450.4,457.41,449.97,453.26,60525026
9/7/2011,444.4,445.72,440.44,443.99,44271080
9/6/2011,434.02,437.58,430.82,436.16,41501500
9/5/2011,438.35,439.82,432.07,435.73,52711273
9/1/2011,429.49,435.29,429.31,435.29,50015093
8/31/2011,421.45,426.29,417.79,424.71,47740480
8/30/2011,421.81,423.01,416.84,419.26,45259041
8/29/2011,405.89,413.37,405.26,413.37,40735376
8/26/2011,403.21,405.96,402.81,404.41,29423121
8/25/2011,398.46,402.19,397.93,401.65,30128116
8/24/2011,403.21,406.29,396.68,396.68,27500900
8/23/2011,405.19,405.19,401.23,401.28,29971591
8/22/2011,401.87,406.75,401.87,406.03,31263730
8/19/2011,399.98,400.76,396.2,400.76,26906216
8/18/2011,398.21,402.89,397.7,402.89,31089620
8/17/2011,387.65,393.46,387.65,393.46,39329602
8/16/2011,383.96,388.58,383.66,386.48,17930850
8/15/2011,384.47,384.97,383.37,384.32,15497986
8/12/2011,385.16,387.13,383.58,383.92,20104342
8/11/2011,380.97,384.44,379.84,384.44,20268740
8/10/2011,388.61,390.88,385.33,385.96,27134822
8/9/2011,388.78,388.82,385.76,387.7,41367016
8/8/2011,399.24,400.69,395.14,396.41,24717859
8/5/2011,394.89,401.01,394.83,400.88,26815725
8/4/2011,392.93,398.74,392.92,396.05,102654332
8/3/2011,393.6,394.15,388.79,391.47,26512350
8/2/2011,398.92,400.11,396.23,396.55,30497390
8/1/2011,404.84,404.91,400.49,401.95,22317810
7/29/2011,407.58,409.04,402.2,405.7,18914457
7/28/2011,409.18,411.36,408.18,408.39,23592166
7/27/2011,409.54,409.81,406.45,409.4,30164941
7/26/2011,408.93,410.79,407.31,409.39,19651070
7/25/2011,409.11,410.38,407.58,409.36,14931100
7/22/2011,412.97,412.97,408.96,409.2,18899397
7/21/2011,416.24,417.06,412.21,413.06,18269209
7/20/2011,410.2,416.77,410.2,416.77,21357130
7/19/2011,414.4,415.43,409.16,410.12,16671736
7/18/2011,412.9,415.77,411.22,415.77,19344957
7/15/2011,419.82,419.82,412.52,414.74,19338270
7/14/2011,418.07,419.58,414.27,418.93,23984190
7/13/2011,422.17,422.69,417.64,418.18,40371960
7/12/2011,422.13,423.93,416.94,417.25,32189771
7/11/2011,429.41,429.63,425.08,425.09,21465301
7/8/2011,428.81,431.35,428.75,430.32,20108890
7/7/2011,426.64,431.03,426.53,429.99,23420702
7/6/2011,432.15,432.8,427.84,428.3,21979909
7/5/2011,427.54,434.07,427.54,431.03,25357640
7/4/2011,425.04,426.17,423.39,425.42,23936051
7/1/2011,429.91,430.04,424.26,425.29,23923044
6/30/2011,435.21,435.63,432.17,432.54,24178969
6/29/2011,433.07,434.92,430.91,434.6,25758115
6/28/2011,434.05,435.86,430.91,432.31,21077940
6/27/2011,436.95,438.53,433.62,434.25,25510430
6/24/2011,436.17,436.2,432.79,433.4,21924190
6/23/2011,436.85,440.51,434.4,434.75,19977431
6/22/2011,444.28,445.49,439.29,439.63,24937520
6/21/2011,432.81,442.74,432.81,442.74,29717269
6/20/2011,438.13,440.17,431.59,431.63,43775190
6/17/2011,445.88,446.98,438.64,438.93,47401820
6/16/2011,439.58,445.66,438.51,445.17,34484980
6/15/2011,442.85,443.41,436.24,441.45,49903450
6/14/2011,441.09,452.55,440.57,441.54,61901888
6/13/2011,443.49,446.12,442.02,442.69,57632580
6/10/2011,446.54,451.81,445,445,41110520
6/9/2011,439.82,444.13,437.87,443.95,33505398
6/8/2011,445.43,446.99,436.15,439.57,37446882
6/7/2011,443.11,448.4,441.4,443.68,31803870
6/6/2011,434.97,436.91,430.15,433.81,22887504
6/3/2011,461.93,461.93,436.5,443.41,47641090
6/2/2011,446.66,450.59,445.98,450.59,34352800
6/1/2011,422.98,435.69,420.88,435.69,33941240
5/31/2011,414.98,421.37,414.88,421.37,22752640
5/30/2011,417.07,417.35,412,412.1,27110110
5/27/2011,406.75,410.82,405.78,410.82,29907150
5/26/2011,386.36,398.04,371.03,398.04,47224310
5/25/2011,388.64,389.9,385.72,386.36,35542629
5/24/2011,407.13,407.61,402.07,402.59,39022310
5/23/2011,429.74,430.54,416.14,417.82,31754100
5/20/2011,444.85,444.85,432.24,432.87,26743710
5/19/2011,450.92,456.47,444.85,444.85,25462620
5/18/2011,457.92,459.19,451.49,454.91,28517737
5/17/2011,471.49,474.57,464.35,464.35,24129320
5/16/2011,479.01,481.51,471.49,471.49,25358791
5/13/2011,482.01,482.51,478.58,479.67,18215570
5/12/2011,483.1,484.74,480.13,482.14,22048540
5/11/2011,479.07,483.74,479.06,483.15,21645218
5/10/2011,479.01,481.69,478.58,481.29,17969500
5/9/2011,469.01,477.47,467.77,477.47,18943312
5/6/2011,472.52,473.63,470.13,472.71,23694421
5/5/2011,485.96,486.99,476.48,479.29,21993195
5/4/2011,483.3,488.02,482.62,486.58,21203858
4/29/2011,477.43,481.13,477.07,480.08,25172450
4/28/2011,472.17,474.65,472.17,472.93,23604190
4/27/2011,465.98,469.32,463.68,469.32,28528768
4/26/2011,463.77,468.12,461.54,461.86,28299031
4/25/2011,458.99,467.01,458.99,465.62,26290460
4/22/2011,460.89,462.44,454.01,456.45,23568350
4/21/2011,458.38,462.74,458.26,460.3,21507385
4/20/2011,454.57,458.5,454.29,458.5,21041094
4/19/2011,453.59,457.63,453.54,453.74,22451489
4/18/2011,458.39,459.16,454.79,455.46,29835813
4/15/2011,462.17,463.5,460.9,460.96,24465320
4/14/2011,459.87,462.34,459.87,460.63,24309371
4/13/2011,464.21,464.74,461.01,461.01,25947046
4/8/2011,462.51,464.53,462.19,464.29,20305304
4/7/2011,464.72,465.85,462,463.49,27541390
4/6/2011,458.51,464.94,458.05,464.94,27347760
4/5/2011,458.19,459.1,454.86,457.2,23343120
4/4/2011,459.95,460.65,457.25,457.25,24644483
4/1/2011,460.8,463.11,458.55,459.17,23348719
3/31/2011,462.27,465.31,460.74,461.13,27888540
3/30/2011,454.33,460.1,454.31,460.04,28056280
3/29/2011,460.68,462.31,456.02,457.88,36122640
3/28/2011,458.35,463.37,456.74,459.52,24991970
3/25/2011,461.21,462.67,457.66,457.74,28175920
3/24/2011,465.12,468.59,461.32,461.32,27576266
3/23/2011,464,467.96,463.96,467.64,33714980
3/22/2011,470.22,470.98,464.8,464.8,37125501
3/21/2011,467.17,469.52,464.78,468.25,41791029
3/18/2011,459.4,461.88,454.73,461.08,53505819
3/17/2011,461.48,468.28,457.01,460.53,36004720
3/16/2011,467.17,470.64,461.57,463.58,36313160
3/15/2011,470.47,476.3,468.2,468.74,37665620
3/14/2011,491.95,493.2,479.9,479.9,45600894
3/11/2011,490.13,496.22,490.13,495.06,43502740
3/10/2011,467.54,482.54,467.54,482.49,46168599
3/9/2011,474.8,475.19,466.72,470.51,31206967
3/8/2011,471.78,477.52,471.78,475.38,29849405
3/7/2011,465.21,468.22,464.44,468.22,23625482
3/4/2011,454.73,459.23,452.61,459.23,32858523
3/3/2011,449.78,457.13,449.78,452.34,30741989
3/2/2011,464.27,466.26,453.33,457.83,46603288
3/1/2011,458.21,466.12,458.14,466.12,24211060
2/28/2011,467.12,474.22,461.37,461.37,34263463
2/25/2011,460.57,467.97,457.96,466.96,28615968
2/24/2011,462.43,462.87,455.74,461.29,43115218
2/23/2011,468.97,474.02,466.88,470.67,36916210
2/22/2011,467.4,471.68,467.4,470.02,52157246
2/21/2011,497.71,497.71,481.86,483.68,50590530
2/18/2011,509.1,510.75,502.55,503.92,38442400
2/17/2011,510.69,511.04,505.5,509.83,35956730
2/16/2011,519.55,519.7,513.11,513.11,30003296
2/15/2011,509.28,517.98,509.28,517.87,34374844
2/14/2011,520.73,522.37,514.05,514.05,35497070
2/11/2011,522.79,522.79,516.4,519.98,35828376
2/10/2011,523.25,526.57,519.51,520.23,31575150
2/9/2011,528.69,529.2,522.49,522.59,31772940
2/8/2011,515.7,521.49,515.61,520.69,24858420
1/28/2011,502.77,511.91,502.75,510.6,37629396
1/27/2011,501.25,503.43,498.11,502.68,30028770
1/26/2011,498.24,502.02,498.24,501.25,22037600
1/25/2011,504.06,506.12,501.87,501.97,39691576
1/24/2011,525.7,525.7,509.88,509.88,38332690
1/21/2011,518.32,521.22,518.24,519.5,46987169
1/20/2011,510.17,514.05,510.17,511.98,41205600
1/19/2011,504.93,507.89,503.1,505.91,42887240
1/18/2011,497.05,501.28,496,497.43,40800700
1/17/2011,492.89,498.49,492.37,495.16,43804790
1/14/2011,487.06,490.11,486.54,489.22,41502884
1/13/2011,479.95,485.02,479.6,484.12,29068803
1/12/2011,480.82,481.65,477.49,478.45,41208178
1/11/2011,477.97,480.79,475.48,477.44,35421150
1/10/2011,483.71,485.06,479.58,480.55,33804227
1/7/2011,482.77,483.86,481.35,481.86,31358690
1/6/2011,480.86,483.16,479.87,482.31,29488508
1/5/2011,487.94,487.94,481.91,481.91,40579769
1/4/2011,485.72,487.83,481.66,485.97,29599830
12/31/2010,480.93,485.22,480.1,484.66,60094429
12/30/2010,477.2,481.51,477.2,481.4,57065716
12/29/2010,480.53,481.17,476.53,478.75,62369153
12/28/2010,471.73,479.33,471.73,479.33,89110741
12/27/2010,475.64,476.05,469.64,473.05,39247330
12/24/2010,474.16,477.81,470.81,472.76,55816400
12/23/2010,481.71,481.71,475.41,475.41,57221695
12/22/2010,488.31,488.69,481.53,481.53,61507783
12/21/2010,471.17,483.43,470.14,481.78,68326250
12/20/2010,488.3,488.3,478.29,478.29,66940739
12/17/2010,483,485.29,476.27,485.29,74146851
12/16/2010,484.81,489.7,479.68,480.21,80790743
12/15/2010,492.8,497.09,491.51,493.47,95677292
12/14/2010,493.72,496.42,480.64,489.65,134954353
12/13/2010,485.82,490.3,485.73,490.22,81975154
12/10/2010,464.81,473.06,462.39,473.06,94106570
12/9/2010,450.59,460.79,450.16,460.45,60569102
12/8/2010,459.41,461.6,452.55,452.83,72502399
12/7/2010,461.71,466.1,460.76,460.76,85025336
12/6/2010,467.3,468.78,462.87,465.56,96779267
12/3/2010,462.3,467.2,462.3,464.35,71912177
12/2/2010,450.09,457.42,448.23,457.42,66063322
12/1/2010,451.02,453.55,448.13,449.93,49057464
11/30/2010,450.04,456.3,450.04,451.59,66969099
11/29/2010,437.92,446.36,436.38,446.36,45421906
11/26/2010,441.88,443.68,437.29,439.94,45397994
11/25/2010,434.7,440.19,434.7,439.85,34207616
11/24/2010,430.73,434.48,427.99,434.48,30930115
11/23/2010,426.19,430.81,426.03,430.81,24955862
11/22/2010,422.71,426.19,419.98,426.19,30138623
11/19/2010,434.39,434.42,426.51,426.51,27709450
11/18/2010,427.74,432.05,427.74,430.72,32414811
11/17/2010,426.89,430.24,424.32,425.5,37056462
11/16/2010,431.08,431.33,425.05,426.89,35342869
11/15/2010,440.61,443.08,432.72,433.54,29774091
11/12/2010,444.78,446.86,436.5,441.6,44511521
11/11/2010,451.24,451.61,446.31,446.69,26415492
11/10/2010,447.72,451.26,447.61,451.26,25467178
11/9/2010,455.58,455.65,449.4,449.4,41960994
11/8/2010,457.5,458.74,454.41,457.13,32595183
11/5/2010,452.41,457.27,450.09,457.27,36936805
11/4/2010,444.13,448.95,443.97,448.95,28686032
11/3/2010,445.33,445.76,442.34,444.16,26110652
11/2/2010,448.62,448.87,445.6,446.3,25531710
11/1/2010,451.81,451.86,449.83,451.06,22154920
10/29/2010,450.5,452.79,450.29,452.63,33401040
10/28/2010,448.62,451.51,448.28,450.07,23493326
10/27/2010,455.23,455.93,448.9,450.01,28559812
10/26/2010,450.23,458.23,450.23,455.12,34949346
10/25/2010,444.67,448.61,443.12,448.61,28647790
10/22/2010,444.84,446.39,441.5,445.21,27820820
10/21/2010,442.09,445.25,440.59,445.05,28765375
10/20/2010,450.79,451.04,441.16,442.17,41247585
10/19/2010,458.44,459.39,451.82,454.25,33547034
10/18/2010,458.44,459.35,456,457.59,26646249
10/15/2010,457.07,458.39,455.73,458.39,25253845
10/14/2010,459.79,460.92,457.88,458.66,23256680
10/13/2010,453.23,457.7,452.19,457.7,25055220
10/12/2010,457.19,459.94,453.72,454.32,28579620
10/11/2010,457.41,461.48,456.6,459.32,23722802
10/8/2010,459.3,465.05,459.26,459.26,30505466
10/7/2010,461.99,467.61,460.16,462.05,37347525
10/6/2010,452.88,460.72,452.78,460.72,38310851
10/5/2010,440.91,450.96,440.63,450.96,33228710
10/4/2010,452.38,452.38,443.98,445.83,50091630
10/1/2010,454.41,455.46,451.71,451.71,35783992
9/30/2010,452.71,454.52,451.28,454.52,40627470
9/29/2010,457.99,458,452.94,452.94,33195375
9/28/2010,452.07,455.13,452.07,455.13,38954118
9/27/2010,451.17,452.51,449.37,450.2,37409193
9/24/2010,449.13,452.28,448.16,449.71,34934745
9/23/2010,451.41,453.71,447.16,450.77,52220383
9/22/2010,453.01,455.81,453.01,453.9,33407480
9/21/2010,457.73,457.92,453.32,453.32,57417070
9/20/2010,462.01,462.83,457.87,457.87,55545921
9/17/2010,451.49,457.58,450.64,457.58,49764470
9/16/2010,445.69,450.85,445.49,449.52,38075630
9/15/2010,449.07,450.48,444.74,448.72,38665300
9/14/2010,450.95,451.46,447.95,449.01,37526050
9/13/2010,448.97,452.47,442.43,447.27,46335909
9/10/2010,463.48,464.28,451.39,451.39,53016227
9/9/2010,462.53,465.69,459.86,463.68,47980890
9/8/2010,454.4,458.44,453.03,458.44,56087956
9/7/2010,463.35,467.35,458.93,460.59,52680210
9/6/2010,463.94,469.25,463.94,466,57209350
9/1/2010,456.48,458.75,450.93,458.75,47059609
8/31/2010,447.86,455.43,445.36,455.08,55600580
8/30/2010,439.27,445.44,439.27,444.55,34601860
8/27/2010,423.1,431.24,421.73,429.14,34085186
8/26/2010,425.54,429.12,421.81,427.07,39741900
8/25/2010,427.01,428.46,421.3,423.89,51492510
8/24/2010,441.73,441.73,433.6,434.42,47294863
